split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5719202282240015,0.7841970224685894,0.9487256342947278,0.5255878072295802,0.7911625509648451,0.9766295830687106
1,0.5526587424871144,0.7920122261614455,0.9642033973163016,0.5284162292022863,0.7878807675922203,0.9737139222384366
2,0.5752459027253349,0.7753117979214041,0.9345122168872778,0.5240509133387408,0.793383688168047,0.9782102363451758
3,0.5697060795365152,0.7832529758031956,0.9479851735346909,0.5298629357495426,0.7891665734913064,0.9722192139528908
4,0.5754163792368345,0.7828108351955287,0.944614266431323,0.5304035009287775,0.7882558661474661,0.9716601227327917
5,0.5531069358989942,0.8021196611809418,0.9660321390760154,0.5171924572602808,0.7979448738975905,0.9852330623117547
6,0.5441974547103088,0.8012292405346212,0.9720577081920699,0.5096275731418414,0.8076534950166451,0.9929216387388231
7,0.5663944087519617,0.7849123254068595,0.9465546320444346,0.5224101312030087,0.7980391608310836,0.9798949217600378
8,0.5658234404971976,0.7913595288048236,0.9488153416095015,0.523527683657089,0.7961653923652094,0.9787477812778046
9,0.5770148721455706,0.7719425478520672,0.9332898199531016,0.5295974990422929,0.7834103003856489,0.9724936299387792
