split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5930696279525058,0.7480004536083477,0.9148795781299849,0.5368676892868968,0.784711990339806,0.9836727305269858
1,0.5837916027243867,0.771751487261571,0.9295563365844585,0.5179110466091268,0.8097400828401855,1.0036023778867929
2,0.5655583452873976,0.7773237664698719,0.9413298474505736,0.5142995321718935,0.8113537832686318,1.0073545501586867
3,0.5942828568894536,0.7596778183088817,0.9164410042405073,0.5215238803627305,0.8032343448690891,0.9998347461737253
4,0.5913842799815217,0.7597418103030367,0.9178534950112615,0.5225382792851303,0.8058815654812713,0.9987743281337483
5,0.5954711135810772,0.7533278781087788,0.9085301008172909,0.5489908147725145,0.7862946633263729,0.970712863939194
6,0.5964162546953344,0.7456279318373161,0.9037006441226774,0.5292698025934093,0.7957953259599475,0.9917086954045146
7,0.5777930369449094,0.7722671515131259,0.9293334630683835,0.5158366185290271,0.8121464348634552,1.0057593098603343
8,0.5780849947988067,0.7680734708172471,0.9310943775723312,0.5176652204787333,0.812255042862012,1.003858223042101
9,0.5940924800656134,0.7545956731320999,0.9163785307089147,0.53410131341851,0.79296659330843,0.9866061870799111
