split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5786317139644616,0.772109274219298,0.9374780248981833,0.5441024967173417,0.793433416408224,0.9832132323544176
1,0.5451498836613455,0.7935443572788958,0.9638483951923837,0.5136774974487595,0.8213416793966027,1.0154914951062783
2,0.5678069630222692,0.7735178925047964,0.9360035657687114,0.5339045623266316,0.8039529143524408,0.9941491232157623
3,0.5502644914812886,0.7984182087251626,0.9685102608389164,0.5218391220864991,0.8161191581892353,1.0069342841115134
4,0.5673393128470308,0.7763525591460175,0.9413062917106586,0.5366072892770517,0.804876635781622,0.9912625683746046
5,0.5455860228226719,0.8082985187217103,0.9752187895387798,0.5137266771320536,0.8253382028943634,1.015440147685059
6,0.5775324888739034,0.7711113481796215,0.9341975991325783,0.5364373640620486,0.8021970080724395,0.9914442987539207
7,0.5792147715915125,0.7591441208478876,0.9237760861365253,0.5474422350345853,0.7928020775232127,0.9796052823642099
8,0.5794612764054932,0.7711252859551728,0.931015972228361,0.5411623995385055,0.8028482116497242,0.986378523648854
9,0.5503820861251099,0.7953222193823465,0.9643917858099857,0.5269606312194831,0.8119887707779976,1.00152720581662
