split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5673586069606622,0.7902429699512225,0.9562439104404787,0.5301704149857331,0.8036294519289535,0.9864581599327817
1,0.5629566683011382,0.792900164759193,0.9568277712212683,0.5201122831494744,0.8129532420624842,0.9969613138397768
2,0.5509373347344374,0.8061973765721977,0.97794665797701,0.5103340809222521,0.8168807946009944,1.0070671466370498
3,0.5719855503225304,0.7871598023833094,0.9576165853129559,0.5304615453798385,0.8009249396818009,0.9861524826564891
4,0.5951931588022905,0.7598290822744851,0.9168778001984814,0.5435039365885173,0.7894567268649066,0.9723598269370008
5,0.5721662507669159,0.7753542023443543,0.9470822485957228,0.520814650557422,0.8055976865978043,0.9962314665092752
6,0.5618754682467783,0.7924152751319317,0.9553963704820183,0.5162261952372018,0.8161125709405781,1.000989826532046
7,0.5627075229470748,0.7842409087609273,0.9526454196310041,0.5259879242643275,0.8002245061076062,0.9908392277118958
8,0.5532886466102118,0.7927972418733965,0.9637045526241244,0.5093481825001156,0.8173830850186643,1.008080456541875
9,0.5822748110332294,0.782605061249839,0.9364382954049827,0.5325973189328737,0.8048509523290531,0.9839070872773121
