split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5695619955477074,0.7810526604318193,0.9375324012947165,0.5258630194952061,0.8290241258680592,1.0035588515163
1,0.5874374216604537,0.7653704219825588,0.9218197201427308,0.5315111416882603,0.8176169282175875,0.9975635325182718
2,0.5843628577476678,0.7661245450524052,0.9272149297844186,0.534543704874415,0.8154947679177705,0.9943296392841566
3,0.5692063271053625,0.7693820649517832,0.9410859439001619,0.5318637013631837,0.8158208051756238,0.9971881053750319
4,0.5786462479023913,0.772688819223938,0.935499315988736,0.5342439022364892,0.815946863761108,0.9946498139869829
5,0.5740326852994072,0.7830275460836834,0.9383615184028092,0.5313152520407887,0.8229447279653924,0.997772066768909
6,0.5720350216392494,0.7883400805273466,0.9539835171198057,0.5262757987001568,0.8236846051748999,1.0031219119383843
7,0.5890556302015248,0.7599008085048827,0.916896772454269,0.5451816155736007,0.8060596969059336,0.982901361418196
8,0.5892969978648759,0.7587150804761976,0.9180519132475555,0.5273698654470736,0.8207434628885337,1.0019628865856738
9,0.5902079702121925,0.7621212521500601,0.9172719386158008,0.5478346580356375,0.8046482365284845,0.9800304430017118
