split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.595688828038231,0.7641966144651582,0.9229946125164421,0.5230523153892208,0.788780703383205,0.9795851763028326
1,0.5820756087324661,0.7706973210834275,0.933911537231357,0.5219593855792084,0.7894146634075258,0.9807068980810577
2,0.586919457623043,0.7703250695271997,0.9336223919798107,0.5095970980010746,0.7995756905642681,0.9933066610443031
3,0.5681889731918635,0.7927089155839133,0.9530610114530023,0.5128574868507112,0.80012736538265,0.9899992104482455
4,0.580389937264588,0.7893410567978877,0.9486142457819612,0.5207023614897499,0.7948283728218412,0.981995452670396
5,0.5665271840958533,0.7865929200667345,0.9533108661527997,0.5075413961213164,0.7982087901795991,0.9953863866633168
6,0.5740466976280596,0.7849037644389465,0.9443007349107765,0.516240570941997,0.8000386870964267,0.9865555715773805
7,0.5986930671612185,0.751843078974616,0.909574639849272,0.5280231360786671,0.7830815182200178,0.9744671138592345
8,0.5748890461630624,0.7846621186362361,0.9436234537950102,0.507118692854693,0.8062553946194214,0.9958134914229411
9,0.5771949290752247,0.7770854602849485,0.9347242861008582,0.5110175695411026,0.799661856644675,0.9918670416543647
