split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5478356760878913,0.7974009362012637,0.9624572988833396,0.5068919681775816,0.8162525889020785,1.004964541606707
1,0.5468748587174124,0.7990457342520169,0.966792078113415,0.5090782215297558,0.8176848350818587,1.0027342516360453
2,0.5568792534202907,0.7809119089857799,0.9561279779225512,0.5215883645788313,0.7999586364829743,0.9898754816061154
3,0.5726184386346848,0.7773823181400179,0.9406816594976212,0.5199948078346504,0.805037431008901,0.9915227151222012
4,0.5619786983439461,0.7776662223057598,0.9432302084198718,0.5247351115345221,0.79901356715175,0.9866146635404589
5,0.5681988869622201,0.7782883317687539,0.9460040097178355,0.514600866937966,0.8084533755100334,0.9970781487160044
6,0.5726830774027873,0.7800541058707996,0.9407205852782858,0.5198576748936621,0.8037378878393145,0.9916643393360863
7,0.539510589105825,0.8148334001428119,0.9781193171381587,0.5014641732255865,0.8258733746880934,1.0104803846375214
8,0.5626312024564395,0.7860897911827415,0.9483047996858416,0.5169311432660151,0.8110027034490458,0.9946819115216557
9,0.5980981621140569,0.758443619225441,0.9149256692537311,0.5356140561664968,0.7882917812605972,0.975257353156544
