split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5523835602448591,0.8037813480689485,0.967680443481455,0.511266436315948,0.8191534372357225,1.01337075144157
1,0.5750993535118568,0.785871276049587,0.9465012608362969,0.5259436572211784,0.8077979711124278,0.998038428139581
2,0.5596708886911321,0.7912076594595985,0.9629162273738106,0.5312291562233531,0.8043751563046475,0.992459009645623
3,0.5590777797240535,0.797504485669256,0.9669756027932669,0.5210480127628073,0.8147924576528779,1.0031786307653603
4,0.5697231472060643,0.7875835367422452,0.9550430153058761,0.5250519870010213,0.806644318822226,0.9989766109949946
5,0.5550736895562913,0.8077122624866494,0.9728383554613336,0.5198281723771991,0.8163743765866028,1.004455313669766
6,0.5546822964112927,0.8038115246386092,0.977965272310865,0.5043344382250822,0.8215573779321712,1.020532066845877
7,0.5602626923774294,0.797250159322265,0.9657969815245869,0.5156139817722953,0.8141784103663074,1.0088534466528443
8,0.5832552639139508,0.7836974576664439,0.9452320261675867,0.527459111055185,0.8093083534400811,0.9964418965365345
9,0.5604587879543859,0.7963561374692099,0.9617734292251507,0.5164176199964905,0.8125827635691953,1.0080162117632607
