split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.540036503353158,0.8112851270179149,0.9815087053512171,0.4933998819555351,0.8405646111041557,1.0328259933926247
1,0.561719514751179,0.7760311311864486,0.9435987573457562,0.5337667918866006,0.801184544481171,0.9908230878566899
2,0.5618943918850116,0.7726029029170641,0.9461143203128207,0.54302819520304,0.7915146654739252,0.9809327141423412
3,0.5471837473045322,0.7921773867644096,0.9738862179195545,0.5262096557618862,0.8049478388863587,0.9988208945771435
4,0.5688242261525428,0.7853519210747704,0.9516040439222365,0.5340028501657749,0.8067891362796527,0.9905722245527213
5,0.5855803084455137,0.7761599182868945,0.9329325442409147,0.5416828192848508,0.7962299009554223,0.982375640501591
6,0.5679698806091352,0.7781926157802755,0.9472567814464382,0.5244087560410164,0.812809784370935,1.0007173770871391
7,0.5593537840156242,0.7915385844894892,0.9571551742499502,0.5250580435386278,0.8133634130892159,1.0000340432309416
8,0.5719087551265363,0.7769134184910186,0.9410940569513,0.5365117349355459,0.8053570135071504,0.9879020519274485
9,0.5525198476540222,0.7949681316817578,0.962040333968468,0.5346658465794181,0.8086565925178949,0.9898673065131919
