split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5741976882576663,0.7815454522510518,0.9508976965763075,0.530117231803235,0.772496307313903,0.9646352195950698
1,0.6022967369975218,0.7627299061152011,0.9200986066293732,0.5379021015788108,0.7696162771833329,0.9566109586085056
2,0.5999001690328363,0.7605787946920365,0.9181643163244092,0.5431171175881615,0.7621079997361102,0.9511977154340858
3,0.5949063220645009,0.7685243207324182,0.9292953210901537,0.5357228457551848,0.7718753727697398,0.958863996248925
4,0.5728777012186568,0.7907132022384821,0.9534650963886193,0.5256302140325847,0.7785901719645989,0.9692300373274425
5,0.577174429619943,0.7780827283548826,0.9354142310305349,0.5176755364847467,0.7910626612158604,0.9773227311249031
6,0.5698012858571015,0.78354946062381,0.9557237278746976,0.5153389384051168,0.7897312115120402,0.9796871678863792
7,0.5701156003247692,0.7908228187488732,0.9531286033040136,0.5291450398566495,0.7829792163243193,0.965632623704909
8,0.5845558040239229,0.7759704580828524,0.9403421951718955,0.5317017448210497,0.7762326777009279,0.963007401014186
9,0.5685929303714674,0.7859610220632806,0.9493370542262067,0.5152499870482852,0.7917751327595117,0.9797770662830635
