split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5799165617907014,0.7736800835823393,0.9332477210998923,0.5420317595581154,0.7787084407967843,0.9572074521532945
1,0.5620693065194394,0.7898319745556843,0.9551419369222587,0.5309225253384253,0.7841827615852054,0.9687476893838859
2,0.5771810345498951,0.7729355645905116,0.9381586122460186,0.5232005783912288,0.7920346937692156,0.976688896361309
3,0.5307622248667252,0.813252941670562,0.9843721907025133,0.4928652001411572,0.8183218095745992,1.0072797357623728
4,0.5411202064183085,0.8187072568231383,0.9841272730845096,0.508140300785932,0.8075207723957948,0.9919939201011624
5,0.5840069978963253,0.77021356535577,0.9360996758781914,0.5337040298005669,0.7856920553901655,0.9658712109946049
6,0.5416396136537686,0.8123027656700315,0.9790739893401894,0.515090709206142,0.8041940313812075,0.984960111684027
7,0.5363475060950792,0.8034739215547884,0.9740508457196049,0.5165684850397212,0.7983266751892215,0.9834581184976833
8,0.5211618155231561,0.8228631227621076,1.0015495962650813,0.5020090921312486,0.8120896113592164,0.9981575527174038
9,0.5389157142793937,0.8147698996815107,0.9825181506192606,0.5139619737214585,0.8002372015016092,0.9861058035015281
