split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5531460026907598,0.7905888363945641,0.9694164577110358,0.49135100122881137,0.8173198726342372,1.012579208692199
1,0.5526575989907391,0.794050189056611,0.9757174597395118,0.49582281670670103,0.8137255709830806,1.0081183097555801
2,0.5662603220852254,0.7951194429830982,0.9599906777814253,0.4846012316886936,0.8330886773948067,1.0192755272659846
3,0.5624366574436352,0.7947748793546834,0.9655648688323161,0.4959063873583405,0.8197682389347966,1.008034755205348
4,0.5677348990324314,0.7891245157805479,0.9541954122143712,0.504328162290996,0.8156638891515956,0.9995787871826886
5,0.5767937255367676,0.7762143141207045,0.9499477333066118,0.5205856650275533,0.7993136328779591,0.9830495679357683
6,0.5851230237487058,0.7673862744802138,0.935062584852561,0.5296255921556026,0.792146651217638,0.9737371759255177
7,0.5709336716492952,0.7823687183928397,0.951541777960973,0.5060964626043987,0.8142068418516406,0.9977942045245296
8,0.5907912865302745,0.7788933721300625,0.943649574693927,0.5080172534231406,0.8080783895430813,0.995852103685516
9,0.5801391340650536,0.7746022946489275,0.9396035949384338,0.5160347505148398,0.8032350058776625,0.987704422115017
