split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5672653370172114,0.793908734360422,0.953143377089521,0.5297559485178689,0.8179192553247268,1.000730927261881
1,0.5411529724098119,0.8037018074145085,0.9791282321154416,0.5028523962028593,0.8365891249569241,1.0289596433868111
2,0.5331048706128132,0.8105283174437177,0.9849572657167187,0.5053522964292505,0.8309909064608211,1.0263693278834616
3,0.5570176646849323,0.7826881689493415,0.9496302819361052,0.5324662213179606,0.8119972112894409,0.9978428809846935
4,0.5648159372061218,0.788621501991198,0.9508903283889831,0.5268616000119195,0.8144099316023149,1.0038059484027304
5,0.5606748100834964,0.7906737642910662,0.9531668571334474,0.5229751554392293,0.8239083593175944,1.0079202387990291
6,0.5652412072108985,0.7927622517537298,0.954412275173903,0.5197085009619516,0.8237993756599471,1.011365457250421
7,0.5485308151992077,0.7951468057121548,0.9647868193639583,0.523251928703377,0.8228807371275904,1.0076277950680064
8,0.5640544406215526,0.7991335248062933,0.9612312224405264,0.5232018474839819,0.8194998885183269,1.0076807180964582
9,0.5348479819204952,0.8185991074589863,0.9827664580793848,0.49604099690744075,0.8473249158221161,1.0359845306352566
