split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5684043782672261,0.7810362796550565,0.9445279267684247,0.5156871595507275,0.814486019809254,1.0050118914963395
1,0.5929875319886446,0.7650489668336531,0.9253102314733904,0.5324315345107156,0.7987201336299783,0.9874856999866276
2,0.6040716967453155,0.7479380820581901,0.9091548955299318,0.539820654841416,0.7903819610714976,0.979651864904366
3,0.5806303398686417,0.7812168132614209,0.9474320355907487,0.5306399752632032,0.7986627527927235,0.9893757415805412
4,0.5586932677930854,0.7931575358938658,0.9634923270617851,0.5045073755099709,0.8255330420110314,1.0165454617304266
5,0.5864004256202912,0.7717873690753142,0.9328245418098436,0.5250782951157547,0.8056260900034826,0.9952202812351648
6,0.5746004642711923,0.780109932748776,0.94899938563489,0.5217609747379823,0.804748720614134,0.998690031473752
7,0.5868466423083166,0.7688825415640489,0.9303839060030182,0.5308177682640287,0.8041019982307688,0.9891883366738745
8,0.5741216537242371,0.7904803725223479,0.9498010854438863,0.5058670832011238,0.824593859286356,1.0151497252824717
9,0.5703698307055582,0.7719525428589334,0.9478410029696643,0.5221856616888273,0.8047251126885177,0.9982465034437312
