split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5619259639863277,0.7919957079823412,0.9562095915758791,0.5138955903306697,0.7995619534637649,0.9938189295683031
1,0.5738660930651485,0.7794813380265193,0.9429693623760038,0.5181799058505209,0.7947586664421366,0.9894296903112626
2,0.5868313160163465,0.7738250621144681,0.9345735676626056,0.5167461308010313,0.786704517534692,0.9909007433290012
3,0.5795747235443394,0.7791132297245288,0.9417076895977587,0.5196247262072264,0.7943058059159996,0.9879450890339856
4,0.5693136390984437,0.7826691400408232,0.9480384920440738,0.5072246927010464,0.7990229391041381,1.0006148708663762
5,0.5854623356508215,0.7609976840609153,0.9253634709045745,0.5197512199200907,0.7956436236015808,0.9878150062871182
6,0.5863063575274272,0.7740140851390912,0.9337423486980502,0.5215180319882635,0.7865874112276597,0.9859962701344905
7,0.5652168651298245,0.7810239187165203,0.944883552989357,0.5076238634661969,0.7994179888729124,1.0002095166239058
8,0.5599453924532869,0.7877906224566329,0.9545546760479783,0.5005355222594681,0.808817049423543,1.0073833936848133
9,0.5934831246110428,0.7562901800393049,0.918281896717379,0.527603873777501,0.7815917597809976,0.979705729863669
