split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5624803389253444,0.7902218538487797,0.9594942298281695,0.5059469212933552,0.8184707269306525,1.0153204382752048
1,0.5669551231106249,0.783299979234473,0.9486585930257797,0.5113602246995417,0.818168390454244,1.0097427216869967
2,0.5805028935315766,0.7746866119636133,0.9354094935829373,0.5339235651456031,0.7972781475591844,0.9861543532954967
3,0.5685542670462278,0.7759303724737834,0.9381071153325037,0.5159937528083502,0.8114182825639672,1.0049438741514742
4,0.5548717594767222,0.7946243633809976,0.9590869024385145,0.5010018055250551,0.8265691127114261,1.0203890998930614
5,0.5701716410535868,0.781525639784892,0.9426266785351439,0.5065387131396766,0.8212361199794432,1.014712165174459
6,0.5874861980872346,0.7728472398288375,0.9305784675512583,0.5281363622135604,0.8020498502024768,0.992257932130925
7,0.5740831894306012,0.7779900728569852,0.9384884565664019,0.5160331580727708,0.8170888993856138,1.004902964674211
8,0.5657380579286195,0.7804304204991643,0.9438740806075377,0.5137546428235492,0.8129350845064908,1.0072657278799508
9,0.5892525861410592,0.7603266648592734,0.9171605751336585,0.5267382314962834,0.8015925319505227,0.9937268736394241
