split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5850511334138631,0.7717378137698054,0.9266621314331306,0.5260819611873498,0.8180424356943667,1.0050979679438914
1,0.5602609416942578,0.7916563744094155,0.9546771680232583,0.5066304727354861,0.8356495127702888,1.0255171701780443
2,0.5642676969706331,0.7957348432068551,0.9590150683246207,0.5113211955714945,0.8280288291249864,1.0206304625381297
3,0.573435448869087,0.7766982394844919,0.9382489099084179,0.5198718895831878,0.8227138300566564,1.0116617778309598
4,0.5690291760337138,0.7766189716867056,0.939844490258958,0.5236585969773027,0.8188116148326746,1.0076644588116372
5,0.5764986480372709,0.7768068109487853,0.941820123375552,0.5282023784873026,0.8158423731121457,1.0028469285324337
6,0.5718922778513649,0.7710594471798559,0.9346127132638531,0.5292454844180612,0.8127327888008298,1.0017377088500927
7,0.5704592199578634,0.7811765301076006,0.936667365669795,0.5261247093925655,0.8236354352302725,1.0050526361569316
8,0.5883491894572073,0.7576967017438689,0.9191726691432993,0.5358002864834829,0.8131038256066658,0.9947391462381554
9,0.5674790956955482,0.7751789093003814,0.9407912507343832,0.513408260046912,0.8332775039881809,1.0184486605258003
