split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5238928057923494,0.8303007941279464,1.0016711905840425,0.48396040922055517,0.8437298376083291,1.029216213488136
1,0.5464228051473268,0.8033611623670451,0.9731757518398464,0.510992750052573,0.8188080596605956,1.0018962637152575
2,0.5499121766694492,0.8121475564590835,0.9803658871455128,0.506772387511491,0.8258998556283131,1.0062103934382014
3,0.5694611193896146,0.7872527465980501,0.9569033248630266,0.5263165840811852,0.8021913767801742,0.98607329660292
4,0.5478263968971702,0.8050246881710258,0.9699417067755953,0.5090757860878957,0.8259629026914563,1.003858116502499
5,0.5802427316121621,0.7755456285533218,0.9320321697474823,0.538122074695056,0.7945810659886465,0.97370793955304
6,0.5698431980907841,0.7775815237920263,0.949828230213033,0.5237744451349868,0.8040036480564428,0.9887157588342723
7,0.571124716064898,0.7821717611394543,0.942633784284179,0.5294370209027903,0.8062647940418098,0.9828200017253982
8,0.5514562273561869,0.8125699404425101,0.9813709282444029,0.5134673312718891,0.8189328390062298,0.9993580414497361
9,0.5565559841136996,0.7883204594917376,0.9679428989885609,0.5267774518579521,0.7997047731692876,0.9855934824644018
