split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5598987438651819,0.7894447755000371,0.9536568427307861,0.5250181115353622,0.8251736798323238,1.0112793688322637
1,0.5712642189182715,0.7676205525300066,0.9311247385530367,0.5360282519150656,0.8082881667268067,0.9994898556777664
2,0.5499364432397917,0.7918238236918262,0.9620937268215042,0.5122618426990679,0.8291273156364877,1.024769022884645
3,0.5750772285567274,0.7703800872428838,0.9269928018282314,0.543713449210682,0.8096642268434331,0.9911775489481491
4,0.5688731965900691,0.7707776820366002,0.9325724280434176,0.5309727238749005,0.8179763341799068,1.0049204223149442
5,0.5742734890476666,0.7712683089705271,0.9325009883404388,0.5355707612297322,0.8125384963319555,0.9999824984291568
6,0.5726378551848594,0.7696605702198283,0.9339274936997737,0.5376092641276571,0.8153308143026922,0.997785490988396
7,0.5575409247097782,0.7887728433572211,0.953290044104632,0.5189142153794472,0.8291642316999754,1.0177564994749089
8,0.5518400581014387,0.78883370975288,0.9597361963688349,0.5077773365901493,0.8358518549832531,1.029469360190938
9,0.5654480985895838,0.7792304679174014,0.9395402330758513,0.5234008618693082,0.8249832849428492,1.0129995411895054
