split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.573958021271937,0.7680949099424685,0.9351361119484476,0.5320698279431226,0.7989214294788565,0.9878690769045009
1,0.5759444672691938,0.784559924252779,0.9455799617492832,0.5188798804184991,0.8156818474784651,1.0016952760938314
2,0.5689815513507032,0.7804082181456652,0.9493346384421193,0.5253677967871206,0.808900496486486,0.9949184095675835
3,0.5764704523569382,0.7732835716811169,0.9329419191178282,0.5219702008992004,0.8161677228192116,0.9984730596842478
4,0.5980292379845653,0.7617683788426043,0.9252313727175795,0.5411830390177508,0.7947526282316063,0.9782021168990257
5,0.5734863135206074,0.7795591169088657,0.9388298733112559,0.5098586955764828,0.8216528674429827,1.0110427457370978
6,0.5841932420507991,0.7687993602850248,0.9315764160017843,0.5247156405949235,0.8083234502528044,0.9956016959827158
7,0.5762854993386379,0.777940210295889,0.9376861873548703,0.5110509405786763,0.823420357318333,1.0098123407820574
8,0.5646507726529559,0.7794910718387864,0.9523186977021115,0.5198227020903496,0.8106969144017412,1.0007133143020983
9,0.5540137678693078,0.7825540431902507,0.953179880314395,0.5123571323756277,0.8194333048922402,1.0084626187015926
