split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5972093180439124,0.7629930680246761,0.9252381244950834,0.5406839715940326,0.7722751522064004,0.959622681749445
1,0.5823238422930666,0.7764073899750413,0.9353532233184384,0.5267272184421086,0.7885584552554544,0.9740931026316448
2,0.5718237512569364,0.7764435614924462,0.9387762223089304,0.5240878045396453,0.7835918100657152,0.9768055554828741
3,0.5773419038829377,0.7797556069827059,0.9371092808707867,0.5168237546572612,0.7982434436622469,0.9842320234096876
4,0.5769598630218682,0.7844754927000294,0.945296492956488,0.511199567180994,0.8016915768822443,0.9899436971321546
5,0.5918169152950528,0.7552424922853591,0.9208154443772992,0.5302456147721688,0.7759975403627881,0.9704655550406549
6,0.5684302354872405,0.7869001779468238,0.9526786899073673,0.5186763593140602,0.7946483440840373,0.9823433295539106
7,0.5639196402947109,0.7992289060472483,0.9651246044387044,0.5117420661861377,0.7947301494018635,0.9893941962233972
8,0.5675655070357521,0.7886328003393533,0.9537939417710563,0.5104405275935416,0.7967853573324083,0.9907120219163519
9,0.559538242668985,0.7937759620656029,0.9647049614485776,0.5125645470209592,0.7948769594213058,0.9885605172444274
