split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5549073389479409,0.790330831275826,0.9561967816481796,0.5196038046917748,0.8219955517104213,1.0125766360654866
1,0.571391214474402,0.7745049202621556,0.938906062476239,0.5394327375893109,0.8074286999802777,0.9914587617740107
2,0.5524548111342921,0.7889696406454664,0.9554835266206971,0.5188440270655901,0.8265988938402142,1.013377047406383
3,0.5627099848225952,0.7792550948418324,0.9407365126657542,0.5334125835461223,0.8158046812865821,0.9979174886654875
4,0.5495067035176968,0.7740066286115951,0.9539346213594921,0.5409834981750623,0.797245497044051,0.9897882005898313
5,0.5584897617638203,0.7832485113199655,0.946587119567966,0.5244971149203792,0.822357395574406,1.007406389248739
6,0.556492348849705,0.7821486754033624,0.9464631905934139,0.5317670883135472,0.8135302247257387,0.9996755978698477
7,0.5710351174130472,0.7702848245811688,0.9317432758988105,0.5366038606393124,0.8088572405084116,0.994498948834539
8,0.5637885380041292,0.7789100859619958,0.9459349382582686,0.5398595722314523,0.8065455019406504,0.9909992338458682
9,0.5379003561567121,0.7946669501430306,0.9654658630288955,0.5152032852742674,0.8271093131509439,1.0172037600167654
