split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5542150952234164,0.7869193152903229,0.9532627436970574,0.4977699381152392,0.8448755736581152,1.03675905029731
1,0.5757295506232477,0.7774105518052714,0.9399620550192406,0.5186043032388379,0.8210235785694433,1.0150269766157198
2,0.5312263030586835,0.8122929338345094,0.9855096576636994,0.4901632256955948,0.8486036693496561,1.044580854716162
3,0.5544053508025393,0.788783634693687,0.9580298383705121,0.5230228133322886,0.8166524224632402,1.0103580050203131
4,0.5605056801681523,0.7908695028832528,0.9523900867694565,0.5083476749896925,0.8328181264805306,1.0257830806649628
5,0.5506849434630008,0.8030636393374705,0.9669096141202311,0.5126594246418585,0.8271161105339303,1.0212751595885046
6,0.5711209188800306,0.7752743523347028,0.9421753914059182,0.5135153409917367,0.825492687440791,1.020377932581962
7,0.5783372508373076,0.7794171972121706,0.9340684792064777,0.519211736949686,0.8204006459282356,1.0143863848664676
8,0.5723311135021127,0.7770477020663814,0.9416176395347554,0.5248909898395667,0.8160133561014392,1.0083774292303453
9,0.5462470480639324,0.799475145051664,0.9684889537118334,0.49795223608026606,0.8393032275071827,1.036570873370908
