split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5863923017224915,0.7630918979576821,0.9287093293864064,0.5463999423914159,0.7973521933172886,0.9771133361987326
1,0.5525929331524944,0.7855784909650256,0.9618225716818393,0.5063035057732723,0.8361604817146633,1.0193854064844152
2,0.5669980810167341,0.7745703797333792,0.947110518591037,0.5245847744325686,0.815270165307037,1.000333777247901
3,0.5850467866287772,0.7725953474000432,0.9377720227924973,0.5305966602793,0.8108303924675389,0.9939887702282505
4,0.5765497318337112,0.7718164274315168,0.93538377463011,0.5369343729814207,0.8040026296535108,0.9872557292934462
5,0.572524713618664,0.7803452997118383,0.9452748093152628,0.5189694798052571,0.8270582816227695,1.006224080331908
6,0.5752564328498825,0.7649794493904929,0.9388533415274299,0.518443477155236,0.8192730276988468,1.0067740786166317
7,0.5770022362944615,0.7671968892444659,0.9372159355070662,0.5279324021687553,0.8172681905353951,0.9968056393208057
8,0.5614259387571469,0.7876434052435237,0.9548413921135221,0.5081447343243808,0.8351006477386939,1.0174827448383936
9,0.5794920740161726,0.7658636224019176,0.9302311320684268,0.5278202962544101,0.8212328028389655,0.9969239922584946
