split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5770957010586781,0.7715746076907766,0.93845634476475,0.5296216651421537,0.8068595085390825,0.9920652582084626
1,0.5533771746317653,0.782326563497418,0.9506588128065452,0.5100841188444882,0.8249317738690879,1.0124587656795976
2,0.561761732595356,0.7845609834464625,0.9500636380384736,0.5170689087745801,0.8178168750567982,1.0052154824118378
3,0.5563705352835889,0.7985999483283707,0.9633780159300106,0.5114035270576869,0.8256088046711679,1.0110945038968517
4,0.5938977096469842,0.7686467873922899,0.9246260610516981,0.5226714646748845,0.812775166929228,0.9993676448616153
5,0.5418230502958438,0.8178342121121213,0.9884295840195443,0.503398328689056,0.8353571815465797,1.019343773129183
6,0.5582922416087603,0.7897096885965313,0.9536171053386893,0.523214535214086,0.8140322706310934,0.9987989782697813
7,0.5917080529556147,0.7692544468818543,0.924905677706147,0.5260160681235483,0.8143379000648345,0.9958602448576643
8,0.5875007346937839,0.7654574892753052,0.9271869351979352,0.5307183188640641,0.8026655614898672,0.9909081184784126
9,0.5749537180738358,0.7756596728570349,0.935085807380258,0.5200835387729236,0.8140982579205939,1.0020731120403912
