split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5549330310454234,0.7834906507943321,0.9605937019471948,0.5150002961034292,0.8227843578931074,1.013530178428474
1,0.554185795238104,0.7808176135957644,0.9547384263079148,0.5120405104131482,0.8304787515302503,1.0166180868044468
2,0.5663723605279325,0.7807296852893163,0.946128921781515,0.5191749681574648,0.8223623731338306,1.0091587319350022
3,0.5682437792535948,0.7899822379080568,0.9593084072385333,0.5264969460908625,0.818056335372473,1.0014455476313875
4,0.5530347556061797,0.7883065161548487,0.9582819084217838,0.4906999635180993,0.8486586017835512,1.038610721563228
5,0.5650180754953374,0.7877310568721415,0.9546570289162591,0.5183673089747382,0.8227077218768479,1.0100059365104652
6,0.5783571528223561,0.7646423875400804,0.930092935863659,0.5385983645441941,0.8070706338340482,0.9885656427502292
7,0.5460276174760251,0.7925964583147742,0.9691187014545535,0.5174148958825308,0.8215101066671897,1.0110040703704868
8,0.5566210876239072,0.7885130884744621,0.9578844225662613,0.5205614720136622,0.8200825162662246,1.0077026798159494
9,0.5497442299469162,0.783071872059578,0.9538966483295157,0.5204533830989075,0.8178452440643008,1.0078162661720012
